Count,Name,Edition,Foil,Collector Number
2,Artillery Blast,dmu,,
1,Benalish Sleeper,dmu,,
2,Cleaving Skyrider,dmu,,
1,Clockwork Drawbridge,dmu,,
1,"Danitha, Benalia's Hope",dmu,,
1,Destroy Evil,dmu,foil,
1,Griffin Protector,dmu,,
1,Join Forces,dmu,,
1,Love Song of Night and Day,dmu,,
2,Prayer of Binding,dmu,,
2,Shalai's Acolyte,dmu,,
1,Stall for Time,dmu,,
1,Take Up the Shield,dmu,,
1,Urza Assembles the Titans,dmu,,
1,Wingmantle Chaplain,dmu,,
2,Academy Wall,dmu,,
1,Battlewing Mystic,dmu,,
1,Combat Research,dmu,,
1,Coral Colony,dmu,,
1,Defiler of Dreams,dmu,,
2,Djinn of the Fountain,dmu,,
1,Frostfist Strider,dmu,,
1,Haughty Djinn,dmu,,
2,Haunting Figment,dmu,,
1,Impede Momentum,dmu,,
1,Impulse,dmu,,
1,Joint Exploration,dmu,,
1,Micromancer,dmu,,
1,Pixie Illusionist,dmu,,
1,Rona's Vortex,dmu,,
1,Shore Up,dmu,,
2,Soaring Drake,dmu,,
1,Sphinx of Clear Skies,dmu,,
1,Talas Lookout,dmu,,
1,Timely Interference,dmu,,
1,Tolarian Geyser,dmu,,
1,Tolarian Terror,dmu,,
1,Voda Sea Scavenger,dmu,,
1,Volshe Tideturner,dmu,,
1,Battle-Rage Blessing,dmu,,
1,Battlefly Swarm,dmu,,
2,Blight Pile,dmu,,
1,Bone Splinters,dmu,,
1,"Braids, Arisen Nightmare",dmu,,
1,Braids's Frightful Return,dmu,,
1,The Cruelty of Gix,dmu,,
1,Defiler of Flesh,dmu,,
1,Eerie Soultender,dmu,,
2,Extinguish the Light,dmu,,
1,Gibbering Barricade,dmu,,
1,Knight of Dusk's Shadow,dmu,,
1,Phyrexian Rager,dmu,,
1,Phyrexian Vivisector,dmu,,
1,Pilfer,dmu,,
1,Sengir Connoisseur,dmu,,
1,Sheoldred's Restoration,dmu,,
1,Splatter Goblin,dmu,foil,
1,Toxic Abomination,dmu,,
1,Tribute to Urborg,dmu,,
1,Urborg Repossession,dmu,,
2,Writhing Necromass,dmu,,
1,Balduvian Berserker,dmu,,
2,Coalition Warbrute,dmu,,
1,Defiler of Instinct,dmu,,
2,Dragon Whelp,dmu,,
1,Electrostatic Infantry,dmu,,
1,Flowstone Kavu,dmu,,
2,Goblin Picker,dmu,,
2,Hammerhand,dmu,,
1,Jaya's Firenado,dmu,,
1,Lightning Strike,dmu,,
2,Meria's Outrider,dmu,,
1,Phoenix Chick,dmu,,
1,Radha's Firebrand,dmu,foil,
1,Rundvelt Hordemaster,dmu,,
2,Smash to Dust,dmu,,
1,Sprouting Goblin,dmu,,
1,Temporal Firestorm,dmu,,
1,Twinferno,dmu,,
1,Warhost's Frenzy,dmu,,
1,Barkweave Crusher,dmu,,
1,Bite Down,dmu,,
1,Bog Badger,dmu,foil,
1,Broken Wings,dmu,,
1,Elvish Hydromancer,dmu,,
2,Floriferous Vinewall,dmu,,
1,Gaea's Might,dmu,,
1,Herd Migration,dmu,,
1,Linebreaker Baloth,dmu,,
3,Llanowar Loamspeaker,dmu,,
2,Magnigoth Sentry,dmu,,
1,Nishoba Brawler,dmu,,
1,Nishoba Brawler,dmu,foil,
1,Scout the Wilderness,dmu,,
2,Slimefoot's Survey,dmu,,
1,Strength of the Coalition,dmu,,
1,Strength of the Coalition,dmu,foil,
2,Sunbathing Rootwalla,dmu,,
1,Tail Swipe,dmu,,
1,Tear Asunder,dmu,,
1,Territorial Maro,dmu,,
1,Threats Undetected,dmu,,
1,Urborg Lhurgoyf,dmu,,
1,The Weatherseed Treaty,dmu,,
1,Yavimaya Sojourner,dmu,,
1,"Balmor, Battlemage Captain",dmu,,
1,"Elas il-Kor, Sadistic Pilgrim",dmu,,
1,"Garna, Bloodfist of Keld",dmu,,
1,"Garna, Bloodfist of Keld",dmu,foil,
1,"Ivy, Gleeful Spellthief",dmu,,
1,"Jodah, the Unifier",dmu,,
1,"Meria, Scholar of Antiquity",dmu,,
1,"Nael, Avizoa Aeronaut",dmu,,
1,"Najal, the Storm Runner",dmu,,
1,"Radha, Coalition Warlord",dmu,,
1,Ratadrabik of Urborg,dmu,,
1,"Rith, Liberated Primeval",dmu,,
1,Rivaz of the Claw,dmu,,
1,"Rona, Sheoldred's Faithful",dmu,,
1,Sol'Kanar the Tainted,dmu,,
1,"Tatyova, Steward of Tides",dmu,,
1,"Tori D'Avenant, Fury Rider",dmu,,
1,Automatic Librarian,dmu,,
1,Hero's Heirloom,dmu,,
1,Meteorite,dmu,,
1,Relic of Legends,dmu,,
2,Shield-Wall Sentinel,dmu,,
1,Vanquisher's Axe,dmu,,
1,Walking Bulwark,dmu,,
1,Caves of Koilos,dmu,,
1,Contaminated Aquifer,dmu,,
1,Crystal Grotto,dmu,,
1,Geothermal Bog,dmu,foil,
2,Haunted Mire,dmu,,
1,Idyllic Beachfront,dmu,,
1,Idyllic Beachfront,dmu,foil,
1,Molten Tributary,dmu,,
3,Radiant Grove,dmu,,
2,Sacred Peaks,dmu,,
1,Sulfurous Springs,dmu,,
1,Tangled Islet,dmu,,
1,Thran Portal,dmu,,
1,Wooded Ridgeline,dmu,,
11,Plains,dmu,,262
2,Plains,dmu,foil,262
1,Plains,dmu,,263
1,Plains,dmu,foil,263
2,Plains,dmu,,264
1,Plains,dmu,foil,264
5,Island,dmu,,265
3,Island,dmu,foil,265
3,Island,dmu,,266
1,Island,dmu,foil,266
2,Island,dmu,,267
2,Island,dmu,foil,267
10,Swamp,dmu,,268
2,Swamp,dmu,foil,268
3,Swamp,dmu,,269
2,Swamp,dmu,foil,269
3,Swamp,dmu,,270
2,Swamp,dmu,foil,270
11,Mountain,dmu,,271
2,Mountain,dmu,foil,271
4,Mountain,dmu,,272
2,Mountain,dmu,foil,272
4,Mountain,dmu,,273
2,Mountain,dmu,foil,273
6,Forest,dmu,,274
3,Forest,dmu,foil,274
1,Forest,dmu,,275
1,Forest,dmu,foil,275
2,Forest,dmu,,276
2,Forest,dmu,foil,276
1,Plains,dmu,,277
1,Island,dmu,,278
2,Swamp,dmu,,279
1,Mountain,dmu,,280
3,Forest,dmu,,281
1,Forest,dmu,foil,281
1,Cosmic Epiphany,dmu,,
1,Tyrannical Pitlord,dmu,,
1,Ragefire Hellkite,dmu,,
1,Ragefire Hellkite,dmu,foil,
1,Briar Hydra,dmu,,
1,"Squee, Dubious Monarch",dmu,,
1,"Aron, Benalia's Ruin",dmu,,
1,"Balmor, Battlemage Captain",dmu,,
1,Bortuk Bonerattle,dmu,,
1,"Elas il-Kor, Sadistic Pilgrim",dmu,,
1,"Garna, Bloodfist of Keld",dmu,,
1,"Lagomos, Hand of Hatred",dmu,,
1,"Nael, Avizoa Aeronaut",dmu,,
1,"Nemata, Primeval Warden",dmu,,
1,Queen Allenal of Ruadach,dmu,foil,
1,"Rulik Mons, Warren Chief",dmu,foil,
1,"Shanna, Purifying Blade",dmu,,
1,Soul of Windgrace,dmu,,
1,"Tatyova, Steward of Tides",dmu,,
2,"Uurg, Spawn of Turg",dmu,,
1,"Zar Ojanen, Scion of Efrava",dmu,,
1,"Zur, Eternal Schemer",dmu,,
1,Archangel of Wrath,dmu,,
1,Herd Migration,NOT FOUND,foil,
1,"Dihada, Binder of Wills",dmc,foil,
1,Jared Carthalion,dmc,foil,
1,"Jenson Carthalion, Druid Exile",dmc,,
1,"Jenson Carthalion, Druid Exile",dmc,foil,
1,"Shanid, Sleepers' Scourge",dmc,foil,
1,"Zeriam, Golden Wind",dmc,,
1,"Moira, Urborg Haunt",dmc,,
1,Mana Cannons,dmc,,
1,The Reaver Cleaver,dmc,,
1,"Bladewing, Deathless Tyrant",dmc,,
1,"Cadric, Soul Kindler",dmc,,
1,Fallaji Wayfarer,dmc,,
1,Iridian Maelstrom,dmc,,
1,Primeval Spawn,dmc,,
1,Two-Headed Hellkite,dmc,,
1,Unite the Coalition,dmc,,
1,"Verrak, Warped Sengir",dmc,,
1,Gerrard's Hourglass Pendant,dmc,,
1,Obsidian Obelisk,dmc,,
1,The Peregrine Dynamo,dmc,,
1,Tiller Engine,dmc,,
1,Robaran Mercenaries,dmc,,
1,Tor Wauki the Younger,dmc,foil,
1,Activated Sleeper,dmc,,
1,"Anafenza, Kin-Tree Spirit",dmc,,
1,The Circle of Loyalty,dmc,,
1,Day of Destiny,dmc,,
1,Generous Gift,dmc,,
1,Hero of Precinct One,dmc,,
1,Jazal Goldmane,dmc,,
1,"Odric, Lunarch Marshal",dmc,,
1,Path to Exile,dmc,,
1,"Teshar, Ancestor's Apostle",dmc,,
1,Unbreakable Formation,dmc,,
1,Urza's Ruinous Blast,dmc,,
1,"Zetalpa, Primal Dawn",dmc,,
1,Echoing Truth,dmc,,
1,Ambition's Cost,dmc,,
1,"Drana, Liberator of Malakir",dmc,,
1,Hero's Downfall,dmc,,
1,"Josu Vess, Lich Knight",dmc,,
1,"Kothophed, Soul Hoarder",dmc,,
1,Night's Whisper,dmc,,
1,Painful Truths,dmc,,
1,Read the Bones,dmc,,
1,"Alesha, Who Smiles at Death",dmc,,
1,Ashling the Pilgrim,dmc,,
1,Captain Lannery Storm,dmc,,
1,"Etali, Primal Storm",dmc,,
1,Faithless Looting,dmc,,
1,"Kari Zev, Skyship Raider",dmc,,
1,"Krenko, Tin Street Kingpin",dmc,,
1,"Neheb, Dreadhorde Champion",dmc,,
1,Radiant Flames,dmc,,
1,Thrill of Possibility,dmc,,
1,Abundant Growth,dmc,,
1,Beast Within,dmc,,
1,Cultivate,dmc,,
1,Explore,dmc,,
1,Explosive Vegetation,dmc,,
1,Farseek,dmc,,
1,Kodama's Reach,dmc,,
1,Migration Path,dmc,,
1,Path to the World Tree,dmc,,
1,Search for Tomorrow,dmc,,
1,Abzan Charm,dmc,,
1,"Adriana, Captain of the Guard",dmc,,
1,"Archelos, Lagoon Mystic",dmc,,
1,Arvad the Cursed,dmc,,
1,"Atla Palani, Nest Tender",dmc,,
1,Baleful Strix,dmc,,
1,Bedevil,dmc,,
1,"Bell Borca, Spectral Sergeant",dmc,,
1,Chromanticore,dmc,,
1,Coiling Oracle,dmc,,
1,Duneblast,dmc,,
1,Faeburrow Elder,dmc,,
1,Fusion Elemental,dmc,,
1,"Garna, the Bloodflame",dmc,,
1,Glint-Eye Nephilim,dmc,,
1,Growth Spiral,dmc,,
1,"Illuna, Apex of Wishes",dmc,,
1,Kaya's Wrath,dmc,,
1,Knight of New Alara,dmc,,
1,Lavalanche,dmc,,
1,Maelstrom Archangel,dmc,,
1,Maelstrom Nexus,dmc,,
1,Merciless Eviction,dmc,,
1,Mortify,dmc,,
1,Naya Charm,dmc,,
1,"Nethroi, Apex of Death",dmc,,
1,"O-Kagachi, Vengeful Kami",dmc,,
1,Primevals' Glorious Rebirth,dmc,,
1,"Rienne, Angel of Rebirth",dmc,,
1,"Selvala, Explorer Returned",dmc,,
1,Sultai Charm,dmc,,
1,Surrak Dragonclaw,dmc,,
1,Sylvan Reclamation,dmc,,
1,"Tajic, Blade of the Legion",dmc,,
1,Terminate,dmc,,
1,Time Wipe,dmc,,
1,Wear // Tear,dmc,,
1,"Xyris, the Writhing Storm",dmc,,
1,"Zaxara, the Exemplary",dmc,,
2,Arcane Signet,dmc,,
1,Blackblade Reforged,dmc,,
1,Bontu's Monument,dmc,,
1,Coalition Relic,dmc,,
2,Commander's Sphere,dmc,,
2,Fellwar Stone,dmc,,
1,Hazoret's Monument,dmc,,
1,Hedron Archive,dmc,,
1,Heroes' Podium,dmc,,
1,Hero's Blade,dmc,,
1,Honor-Worn Shaku,dmc,,
1,Oketra's Monument,dmc,,
1,Prophetic Prism,dmc,,
1,Sol Ring,dmc,,
1,Solemn Simulacrum,dmc,,
1,Sword of the Chosen,dmc,,
1,"Tenza, Godo's Maul",dmc,,
1,Transguild Courier,dmc,,
1,"Traxos, Scourge of Kroog",dmc,,
1,Arcane Sanctum,dmc,,
1,Bad River,dmc,,
1,Battlefield Forge,dmc,,
1,Bojuka Bog,dmc,,
1,Boros Garrison,dmc,,
1,Canopy Vista,dmc,,
1,Cascading Cataracts,dmc,,
1,Cinder Glade,dmc,,
2,Command Tower,dmc,,
1,Crumbling Necropolis,dmc,,
1,Crystal Quarry,dmc,,
1,Dragonskull Summit,dmc,,
2,Evolving Wilds,dmc,,
1,Exotic Orchard,dmc,,
1,Flood Plain,dmc,,
1,Foreboding Ruins,dmc,,
1,Frontier Bivouac,dmc,,
1,Geier Reach Sanitarium,dmc,,
1,Grasslands,dmc,,
1,Jungle Shrine,dmc,,
1,Krosan Verge,dmc,,
1,"Mikokoro, Center of the Sea",dmc,,
1,Mobilized District,dmc,,
1,Mountain Valley,dmc,,
1,Murmuring Bosk,dmc,,
1,Mystic Monastery,dmc,,
2,Nomad Outpost,dmc,,
1,Opulent Palace,dmc,,
1,Orzhov Basilica,dmc,,
1,Prairie Stream,dmc,,
1,Rakdos Carnarium,dmc,,
1,Reliquary Tower,dmc,,
1,Rocky Tar Pit,dmc,,
1,Sandsteppe Citadel,dmc,,
1,Savage Lands,dmc,,
1,Seaside Citadel,dmc,,
1,Shivan Gorge,dmc,,
1,"Shizo, Death's Storehouse",dmc,,
2,Smoldering Marsh,dmc,,
1,Sunken Hollow,dmc,,
1,Temple of Malice,dmc,,
1,Temple of Silence,dmc,,
1,Temple of Triumph,dmc,,
2,Terramorphic Expanse,dmc,,
1,Tyrite Sanctum,dmc,,
1,Lovisa Coldeyes,plist,,
1,Jedit Ojanen of Efrava,plist,,
1,The Mending of Dominaria,plist,,
1,"Ertai, the Corrupted",plist,,
1,"Prossh, Skyraider of Kher",plist,,
1,Wall of Denial,plist,,
1,Legacy Weapon,plist,,
1,Scion of Draco,plist,,
1,"Olivia, Mobilized for War",NOT FOUND,,
1,Lord of Change,NOT FOUND,,
1,Great Unclean One,NOT FOUND,,
1,Mandate of Abaddon,NOT FOUND,,
1,Plague Drone,NOT FOUND,,
1,Shard of the Void Dragon,NOT FOUND,,
1,Herald of Slaanesh,NOT FOUND,,
1,Keeper of Secrets,NOT FOUND,,
1,Old One Eye,NOT FOUND,,
1,Magnus the Red,NOT FOUND,,
1,Malanthrope,NOT FOUND,,
1,"Be'lakor, the Dark Master",NOT FOUND,foil,
1,Magus Lucea Kane,NOT FOUND,foil,
1,The Swarmlord,NOT FOUND,foil,
1,Fabricate,NOT FOUND,foil,
1,Icon of Ancestry,NOT FOUND,,
1,Mystic Forge,NOT FOUND,,
1,Sculpting Steel,NOT FOUND,,
1,Ambush Paratrooper,bro,,
1,Calamity's Wake,bro,,
1,Lay Down Arms,bro,,
1,"Loran, Disciple of History",bro,foil,
1,Phalanx Vanguard,bro,,
2,Survivor of Korlis,bro,,
1,Tocasia's Welcome,bro,foil,
1,Union of the Third Path,bro,,
1,Steel Seraph,bro,,
1,Yotian Frontliner,bro,,
1,Curate,bro,,
1,Desynchronize,bro,,
1,Fallaji Archaeologist,bro,,
1,Koilos Roc,bro,,
1,Lat-Nam Adept,bro,,
2,Mightstone's Animation,bro,,
1,Skystrike Officer,bro,,
1,"Urza, Powerstone Prodigy",bro,,
1,Urza's Command,bro,,
1,Coastal Bulwark,bro,foil,
2,Depth Charge Colossus,bro,,
1,Hulking Metamorph,bro,,
1,"Ashnod, Flesh Mechanist",bro,,
1,Ashnod's Intervention,bro,,
1,Diabolic Intent,bro,,
1,Disfigure,bro,,
1,Dreams of Steel and Oil,bro,foil,
1,Gixian Puppeteer,bro,,
2,Gnawing Vermin,bro,,
1,Go for the Throat,bro,,
2,Gruesome Realization,bro,,
1,Kill-Zone Acrobat,bro,,
1,No One Left Behind,bro,,
2,Painful Quandary,bro,,
1,Ravenous Gigamole,bro,,
1,Thran Vigil,bro,foil,
1,Thraxodemon,bro,,
1,Ashnod's Harvester,bro,,
1,Clay Revenant,bro,,
1,Dredging Claw,bro,,
1,Scrapwork Rager,bro,,
1,Transmogrant Altar,bro,,
1,Bitter Reunion,bro,,
2,Excavation Explosion,bro,,
1,Fallaji Chaindancer,bro,,
2,Horned Stoneseeker,bro,,
1,Mechanized Warfare,bro,,
2,"Mishra, Excavation Prodigy",bro,,
1,Mishra's Domination,bro,,
1,Mishra's Onslaught,bro,,
1,Monastery Swiftspear,bro,,
2,Obliterating Bolt,bro,,
1,Pyrrhic Blast,bro,,
1,Sibling Rivalry,bro,foil,
1,Tomakul Scrapsmith,bro,,
2,Tyrant of Kher Ridges,bro,,
3,Unleash Shell,bro,,
1,Whirling Strike,bro,,
1,Blitz Automaton,bro,,
2,Fallaji Dragon Engine,bro,,
2,Mishra's Juggernaut,bro,,
1,Mishra's Research Desk,bro,,
2,Scrapwork Mutt,bro,,
1,Skitterbeam Battalion,bro,foil,
1,Argothian Opportunist,bro,,
1,Blanchwood Prowler,bro,,
1,Bushwhack,bro,,
1,Epic Confrontation,bro,,
1,Fade from History,bro,,
1,Fallaji Excavation,bro,,
1,Fauna Shaman,bro,,
1,Gaea's Gift,bro,,
1,Giant Growth,bro,,
1,"Gwenna, Eyes of Gaea",bro,,
2,Sarinth Steelseeker,bro,,
1,Shoot Down,bro,,
2,Tomakul Honor Guard,bro,,
1,Cradle Clearcutter,bro,,
1,Iron-Craw Crusher,bro,,
3,Rust Goliath,bro,,
2,Arbalest Engineers,bro,,
1,Battery Bearer,bro,,
1,Fallaji Vanguard,bro,,
2,Junkyard Genius,bro,,
1,"Mishra, Tamer of Mak Fawa",bro,,
2,Skyfisher Spider,bro,,
1,Skyfisher Spider,bro,foil,
1,Third Path Iconoclast,bro,,
1,"Urza, Prince of Kroog",bro,,
1,Clay Champion,bro,,
1,Argivian Avenger,bro,,
1,Energy Refractor,bro,,
1,Power Plant Worker,bro,foil,
1,Su-Chi Cave Guard,bro,,
1,Supply Drop,bro,foil,
1,Thran Spider,bro,,
1,Demolition Field,bro,,
1,Hall of Tagsin,bro,,
1,Underground River,bro,,
1,Plains,bro,,268
1,Island,bro,,271
1,Island,bro,foil,271
3,Swamp,bro,,272
1,Swamp,bro,foil,272
3,Swamp,bro,,273
1,Swamp,bro,foil,273
6,Mountain,bro,,274
2,Mountain,bro,foil,274
6,Mountain,bro,,275
2,Mountain,bro,foil,275
3,Forest,bro,,276
1,Forest,bro,foil,276
3,Forest,bro,,277
1,Forest,bro,foil,277
1,Plains,bro,,279
2,Island,bro,,281
1,Mountain,bro,,284
1,Terror Ballista,bro,,
2,Artificer's Dragon,bro,,
1,Woodcaller Automaton,bro,,
1,Gix's Command,bro,,
1,Flow of Knowledge,NOT FOUND,,
1,Adaptive Automaton,brr,,
1,Altar of Dementia,brr,,
1,Chromatic Star,brr,,
1,Howling Mine,brr,,
1,Ichor Wellspring,brr,,
1,Jalum Tome,brr,,
1,Platinum Angel,brr,,
1,Pristine Talisman,brr,,
1,Sigil of Valor,brr,,
1,Soul-Guide Lantern,brr,,
1,Springleaf Drum,brr,,
1,Sundering Titan,brr,,
1,Thorn of Amethyst,brr,,
1,Ivory Tower,NOT FOUND,,
1,Liquimetal Coating,NOT FOUND,,
1,Mind's Eye,NOT FOUND,,
1,Self-Assembler,NOT FOUND,foil,
1,"Urza, Chief Artificer",brc,foil,
1,"Tawnos, Solemn Survivor",brc,foil,
1,"Sanwell, Avenger Ace",brc,,
1,Scholar of New Horizons,brc,,
1,March of Progress,brc,,
1,Wire Surgeons,brc,,
1,Wreck Hunter,brc,,
1,Hexavus,brc,,
1,Kayla's Music Box,brc,,
1,Thopter Shop,brc,,
2,Plains,brc,,29
2,Plains,brc,,30
2,Island,brc,,31
2,Island,brc,,32
2,Swamp,brc,,33
1,Swamp,brc,,34
1,"Urza, Chief Artificer",brc,foil,
1,Angel of the Ruins,brc,,
1,Austere Command,brc,,
1,Bronze Guardian,brc,,
1,Digsite Engineer,brc,,
1,Indomitable Archangel,brc,,
1,"Losheel, Clockwork Scholar",brc,,
1,Phyrexian Rebirth,brc,,
1,Swords to Plowshares,brc,,
1,Tempered Steel,brc,,
1,"Teshar, Ancestor's Apostle",brc,,
1,Unbreakable Formation,brc,,
1,Urza's Ruinous Blast,brc,,
1,Bident of Thassa,brc,,
1,Etherium Sculptor,brc,,
1,Ethersworn Adjudicator,brc,,
1,Filigree Attendant,brc,,
1,Master of Etherium,brc,,
1,One with the Machine,brc,,
1,Preordain,brc,,
1,"Sai, Master Thopterist",brc,,
1,Sharding Sphinx,brc,,
1,Shimmer Dragon,brc,,
1,Thopter Spy Network,brc,,
1,Thought Monitor,brc,,
1,Vedalken Humiliator,brc,,
1,Whirler Rogue,brc,,
1,"Armix, Filigree Thrasher",brc,,
1,"Geth, Lord of the Vault",brc,,
1,Marionette Master,brc,,
1,Noxious Gearhulk,brc,,
1,"Alela, Artful Provocateur",brc,,
1,Baleful Strix,brc,,
1,Chrome Courier,brc,,
1,Despark,brc,,
1,"Jhoira, Weatherlight Captain",brc,,
1,Sharuum the Hegemon,brc,,
1,Sphinx's Revelation,brc,,
1,Vindicate,brc,,
1,Arcane Signet,brc,,
1,Azorius Signet,brc,,
1,Chief of the Foundry,brc,,
1,Cranial Plating,brc,,
1,Darksteel Juggernaut,brc,,
1,Dimir Signet,brc,,
1,Etched Champion,brc,,
1,Liquimetal Torque,brc,,
1,Myr Battlesphere,brc,,
1,Orzhov Signet,brc,,
1,Relic of Progenitus,brc,,
1,Skullclamp,brc,,
1,Sol Ring,brc,,
1,Solemn Simulacrum,brc,,
1,Steel Hellkite,brc,,
1,Steel Overseer,brc,,
1,Swiftfoot Boots,brc,,
1,Thought Vessel,brc,,
1,Ancient Den,brc,,
1,Arcane Sanctum,brc,,
1,Ash Barrens,brc,,
1,Azorius Chancery,brc,,
1,Bojuka Bog,brc,,
1,Command Tower,brc,,
1,Darksteel Citadel,brc,,
1,Dimir Aqueduct,brc,,
1,Evolving Wilds,brc,,
1,Exotic Orchard,brc,,
1,Goldmire Bridge,brc,,
1,Mistvault Bridge,brc,,
1,Orzhov Basilica,brc,,
1,Path of Ancestry,brc,,
1,Prairie Stream,brc,,
1,Razortide Bridge,brc,,
1,River of Tears,brc,,
1,Seat of the Synod,brc,,
1,Skycloud Expanse,brc,,
1,Spire of Industry,brc,,
1,Sunken Hollow,brc,,
1,Temple of Deceit,brc,,
1,Temple of Enlightenment,brc,,
1,Temple of Silence,brc,,
1,Vault of Whispers,brc,,
1,Mountain,NOT FOUND,foil,674
1,Deathbloom Ritualist,NOT FOUND,,
1,Argivian Find,plist,,
1,Fall of the Thran,plist,,
1,The Antiquities War,plist,,
1,Feldon of the Third Path,plist,,
1,Verdurous Gearhulk,plist,,
1,Angelic Cub,j22,,
1,Chains of Custody,j22,,
1,Distinguished Conjurer,j22,,
1,Ingenious Leonin,j22,,
1,"Lita, Mechanical Engineer",j22,,
1,Magnanimous Magistrate,j22,,
2,Hold for Questioning,j22,,
1,Merfolk Pupil,j22,,
2,Soul Read,j22,,
1,Ashcoat of the Shadow Swarm,j22,,
2,Conductor of Cacophony,j22,,
3,Creeping Bloodsucker,j22,,
3,Ossuary Rats,j22,,
1,Rodolf Duskbringer,j22,,
1,Suspicious Shambler,j22,,
2,Goblin Researcher,j22,,
1,"Mizzix, Replica Rider",j22,,
2,Benevolent Hydra,j22,,
1,Giant Ladybug,j22,,
1,Mild-Mannered Librarian,j22,,
2,Primeval Herald,j22,,
1,Rampaging Growth,j22,,
1,"Runadi, Behemoth Caller",j22,,
2,Spectral Hunt-Caller,j22,,
4,Dutiful Replicator,j22,,
2,Infernal Idol,j22,,
2,Instruments of War,j22,,
1,Arrest,j22,,
1,Emancipation Angel,j22,,
1,Flicker of Fate,j22,,
1,King of the Pride,j22,,
1,Merrow Reejerey,j22,,
1,Spectral Sailor,j22,,
2,Feast on the Fallen,j22,,
1,Oathsworn Vampire,j22,,
1,Ogre Slumlord,j22,,
1,Tragic Slip,j22,,
1,Rapacious Dragon,j22,,
1,Thermo-Alchemist,j22,,
1,"Arlinn, Voice of the Pack",j22,,
1,Colossal Majesty,j22,,
3,Elvish Rejuvenator,j22,,
2,Hydra's Growth,j22,,
1,Khalni Heart Expedition,j22,,
2,Magnifying Glass,j22,,
1,Peacewalker Colossus,j22,,
13,Plains,j22,,98
12,Plains,j22,,99
10,Plains,j22,,100
8,Island,j22,,101
10,Island,j22,,102
9,Island,j22,,103
11,Swamp,j22,,104
12,Swamp,j22,,105
11,Swamp,j22,,106
8,Mountain,j22,,107
7,Mountain,j22,,108
6,Mountain,j22,,109
20,Forest,j22,,110
17,Forest,j22,,111
18,Forest,j22,,112
1,Festering Evil,j22,,
1,Morkrut Banshee,j22,,
1,Nezumi Bone-Reader,j22,,
1,Reassembling Skeleton,j22,,
1,Wakedancer,j22,,
2,Clockwork Hydra,j22,,
1,Aerial Modification,j22,,
1,Aethershield Artificer,j22,,
1,"Ajani, Strength of the Pride",j22,,
1,Ajani's Pridemate,j22,,
1,Angelic Page,j22,,
1,Anointer of Valor,j22,,
1,Archon of Sun's Grace,j22,,
1,Basri's Acolyte,j22,,
1,Blessed Sanctuary,j22,,
1,Brightmare,j22,,
1,Built to Last,j22,,
1,Caught in the Brights,j22,,
1,Daybreak Charger,j22,,
1,Decree of Justice,j22,,
1,Divine Arrow,j22,,
1,Emiel the Blessed,j22,,
1,Faith's Fetters,j22,,
1,Giant Ox,j22,,
1,Goldnight Commander,j22,,
1,Hotshot Mechanic,j22,,
1,Impeccable Timing,j22,,
1,Imperial Aerosaur,j22,,
1,Imperial Recovery Unit,j22,,
1,Inspiring Overseer,j22,,
1,Justiciar's Portal,j22,,
1,Kami of Ancient Law,j22,,
1,Kitsune Ace,j22,,
1,Law-Rune Enforcer,j22,,
1,Leonin Snarecaster,j22,,
1,Light of Hope,j22,,
1,Make a Stand,j22,,
1,Midnight Guard,j22,,
1,Miraculous Recovery,j22,,
1,Nightguard Patrol,j22,,
1,Ninth Bridge Patrol,j22,,
1,Phalanx Tactics,j22,,
1,Pilgrim of the Ages,j22,,
1,Pillardrop Rescuer,j22,,
1,Radiant's Judgment,j22,,
1,Rambunctious Mutt,j22,,
1,Sanctum Gargoyle,j22,,
1,Savannah Sage,j22,,
1,Settle Beyond Reality,j22,,
1,Skyhunter Patrol,j22,,
1,Trained Caracal,j22,,
1,Unquestioned Authority,j22,,
1,Valorous Steed,j22,,
1,Weight of Conscience,j22,,
1,Aquatic Incursion,j22,,
1,Crashing Tide,j22,,
1,Drag Under,j22,,
2,Drownyard Explorers,j22,,
1,Eyekite,j22,,
1,Faerie Vandal,j22,,
1,Filigree Attendant,j22,,
2,Floodhound,j22,,
1,Gearseeker Serpent,j22,,
1,"Jace, Arcane Strategist",j22,,
2,Jace's Scrutiny,j22,,
1,Library Larcenist,j22,,
1,Lumengrid Sentinel,j22,,
1,Mechanized Production,j22,,
1,Merfolk Sovereign,j22,,
1,Mystic Skyfish,j22,,
1,One With the Wind,j22,,
2,Press for Answers,j22,,
1,River Sneak,j22,,
1,Saltwater Stalwart,j22,,
1,Serum Visions,j22,,
1,Shimmer Dragon,j22,,
1,Skilled Animator,j22,,
1,Steelgaze Griffin,j22,,
1,Teferi's Protege,j22,,
1,Tome Anima,j22,,
1,Triton Shorestalker,j22,,
2,Vedalken Engineer,j22,,
1,Watertrap Weaver,j22,,
1,Weldfast Wingsmith,j22,,
1,Windrider Patrol,j22,,
2,Alley Strangler,j22,,
1,Bloodthirsty Aerialist,j22,,
1,Bloodtracker,j22,,
1,Bone Picker,j22,,
1,Burglar Rat,j22,,
1,Certain Death,j22,,
1,Chittering Rats,j22,,
1,Cruel Sadist,j22,,
1,Crypt Rats,j22,,
1,Dread Presence,j22,,
1,Dread Slaver,j22,,
1,Eviscerate,j22,,
1,Exsanguinate,j22,,
1,Falkenrath Noble,j22,,
