Count,Name,Edition,Foil,Collector Number
1,"Dynaheir, Invoker Adept",clb,foil,421
1,"Jon Irenicus, Shattered One",clb,,425
1,"Kagha, Shadow Archdruid",clb,,426
1,"Korlessa, Scale Singer",clb,,427
1,"Lozhan, Dragons' Legacy",clb,,428
1,Thrakkus the Butcher,clb,,440
4,Charcoal Diamond,clb,,442
2,Cloak of the Bat,clb,,443
2,Decanter of Endless Water,clb,,444
1,Fire Diamond,clb,,445
1,Fire Diamond,clb,foil,445
2,Marble Diamond,clb,,446
1,Marching Duodrone,clb,,447
2,Marching Duodrone,clb,foil,447
1,Sky Diamond,clb,,449
2,Stonespeaker Crystal,clb,,450
3,Plains,clb,,451
1,Plains,clb,foil,451
3,Plains,clb,,452
4,Plains,clb,,453
2,Plains,clb,,454
1,Island,clb,foil,455
1,Island,clb,,457
1,Island,clb,,458
4,Swamp,clb,,459
4,Swamp,clb,,460
5,Swamp,clb,,461
1,Swamp,clb,foil,461
2,Swamp,clb,,462
1,Swamp,clb,foil,462
1,Mountain,clb,,464
2,Mountain,clb,,465
2,Mountain,clb,,466
1,Forest,clb,,467
1,Forest,clb,,468
1,Forest,clb,foil,468
1,Forest,clb,,469
1,Forest,clb,,470
1,"Abdel Adrian, Gorion's Ward",clb,foil,471
1,"Ellyn Harbreeze, Busybody",clb,foil,472
1,"Lulu, Loyal Hollyphant",clb,foil,477
1,"Gale, Waterdeep Prodigy",clb,foil,485
1,Shameless Charlatan,clb,foil,488
1,Agent of the Iron Throne,clb,foil,492
1,"Shadowheart, Dark Justiciar",clb,foil,499
1,Guild Artisan,clb,foil,505
1,"Karlach, Fury of Avernus",clb,foil,507
1,Popular Entertainer,clb,foil,509
1,Tavern Brawler,clb,foil,511
1,"Wyll, Blade of Frontiers",clb,foil,512
1,Cloakwood Hermit,clb,foil,514
1,"Erinis, Gloom Stalker",clb,foil,515
1,Master Chef,clb,foil,519
1,Skanos Dragonheart,clb,foil,521
1,"Baba Lysaga, Night Witch",clb,foil,525
1,"Bane, Lord of Darkness",clb,foil,526
1,"Bhaal, Lord of Murder",clb,foil,527
1,"Cadira, Caller of the Small",clb,foil,528
1,Duke Ulder Ravengard,clb,foil,531
1,"Jon Irenicus, Shattered One",clb,foil,536
1,"Lozhan, Dragons' Legacy",clb,foil,539
1,"Mahadi, Emporium Master",clb,foil,540
1,"Raphael, Fiendish Savior",clb,foil,549
1,"Rilsa Rael, Kingpin",clb,foil,550
1,"Zevlor, Elturel Exile",clb,foil,552
1,Ascend from Avernus,clb,,554
1,Lae'zel's Acrobatics,clb,,556
1,Mighty Servant of Leuk-o,clb,,598
1,Nalia de'Arnise,clb,foil,649
1,Folk Hero,clb,foil,650
1,"Burakos, Party Leader",clb,foil,653
1,Deep Gnome Terramancer,clb,,658
1,Harper Recruiter,clb,,659
1,Seasoned Dungeoneer,clb,,660
1,Stick Together,clb,,661
1,Black Market Connections,clb,,669
1,Solemn Doomguide,clb,,672
1,Journey to the Lost City,clb,,681
1,Multiclass Baldric,clb,,684
1,Archpriest of Iona,clb,,686
1,Austere Command,clb,,687
1,Aven Mindcensor,clb,,688
1,Bygone Bishop,clb,,689
1,Crib Swap,clb,,690
1,Dusk // Dawn,clb,,691
1,Eight-and-a-Half-Tails,clb,,692
1,Frontline Medic,clb,,693
1,Galepowder Mage,clb,,694
1,Glorious Protector,clb,,695
1,Irregular Cohort,clb,,696
1,Jazal Goldmane,clb,,697
1,Mage's Attendant,clb,,698
1,Magus of the Balance,clb,,699
1,"Mikaeus, the Lunarch",clb,,700
1,Mirror Entity,clb,,701
1,Mother of Runes,clb,,702
1,Order of Whiteclay,clb,,703
1,Priest of Ancient Lore,clb,,704
1,Rumor Gatherer,clb,,705
1,Selfless Spirit,clb,,706
2,Sevinne's Reclamation,clb,,707
1,Solemn Recruit,clb,,708
1,Squad Commander,clb,,709
1,Unbreakable Formation,clb,,710
1,Valiant Changeling,clb,,711
1,"Keiga, the Tide Star",clb,,725
1,Pull from Tomorrow,clb,,731
1,Bloodsoaked Champion,clb,,740
1,Butcher of Malakir,clb,,741
1,Calculating Lich,clb,,742
1,Changeling Outcast,clb,,743
1,Corpse Augur,clb,,744
1,Dire Fleet Ravager,clb,,749
1,"Gonti, Lord of Luxury",clb,,753
1,Grim Haruspex,clb,,754
1,Grim Hireling,clb,,755
1,In Garruk's Wake,clb,,759
1,Malakir Blood-Priest,clb,,760
1,Mardu Strike Leader,clb,,761
1,Mindblade Render,clb,,762
1,Nighthawk Scavenger,clb,,763
2,Pontiff of Blight,clb,,768
1,Puppeteer Clique,clb,,769
1,Thwart the Grave,clb,,773
1,Zulaport Cutthroat,clb,,775
1,Goblin Spymaster,clb,,795
1,"Ryusei, the Falling Star",clb,,806
1,"Vivien, Champion of the Wilds",clb,,838
1,Despark,clb,,841
2,"Felisa, Fang of Silverquill",clb,,845
1,Firja's Retribution,clb,,846
1,High Priest of Penance,clb,,848
1,Memory Plunder,clb,,849
1,"Xenagos, the Reveler",clb,,853
1,Maskwood Nexus,clb,,865
1,Mindcrank,clb,,866
1,Orzhov Signet,clb,,867
1,Skullclamp,clb,,870
1,Sol Ring,clb,,871
1,Talisman of Hierarchy,clb,,878
1,Ash Barrens,clb,,880
1,Bojuka Bog,clb,,882
1,Castle Locthwain,clb,,884
1,Drownyard Temple,clb,,892
1,Mortuary Mire,clb,,900
1,Mutavault,clb,,903
1,Myriad Landscape,clb,,904
1,Orzhov Basilica,clb,,906
1,Path of Ancestry,clb,,907
1,Shambling Vent,clb,,914
1,Snowfield Sinkhole,clb,,915
1,Starlit Sanctum,clb,,917
1,Tainted Field,clb,,919
1,Temple of Silence,clb,,924
2,Vault of the Archangel,clb,,927
1,War Room,clb,,929
1,Windbrisk Heights,clb,,930
1,"Burakos, Party Leader",clb,,622
1,Sarevok's Tome,clb,,645
1,Nalia de'Arnise,clb,foil,934
1,"Astarion, the Decadent",pclb,foil,265s
1,Ghostway,plist,,745
1,Ranger of Eos,plist,,751
1,Demon of Death's Gate,plist,,767
1,"Lolth, Spider Queen",plist,,770
1,Dragon's Rage Channeler,plist,,776
1,"Lathliss, Dragon Queen",plist,,778
1,Gilt-Leaf Archdruid,plist,,785
1,Kite Shield,plist,,805
1,Knightly Valor,2x2,,14
1,Leonin Arbiter,2x2,,16
1,Settle Beyond Reality,2x2,foil,30
1,Aven Initiate,2x2,,39
1,Body Double,2x2,foil,40
1,Mana Leak,2x2,,58
1,Disfigure,2x2,,74
1,Disfigure,2x2,foil,74
1,Eyeblight's Ending,2x2,foil,75
1,Severed Strands,2x2,,88
1,Unburial Rites,2x2,foil,95
1,Unearth,2x2,foil,96
1,Vampiric Rites,2x2,,98
1,"Yahenni, Undying Partisan",2x2,,99
1,Anger of the Gods,2x2,,102
1,Bedlam Reveler,2x2,,104
1,Lava Coil,2x2,,116
1,Monastery Swiftspear,2x2,,119
1,Twinflame,2x2,,129
1,Concordant Crossroads,2x2,,141
1,Deadly Recluse,2x2,,142
1,Devoted Druid,2x2,,143
1,Impervious Greatwurm,2x2,,152
1,Oracle of Mul Daya,2x2,,154
1,Splinterfright,2x2,,159
1,Summer Bloom,2x2,,160
1,"Animar, Soul of Elements",2x2,,171
1,Assassin's Trophy,2x2,,175
1,Bring to Light,2x2,,188
1,Coiling Oracle,2x2,,194
1,Dauntless Escort,2x2,,199
1,Deathbringer Liege,2x2,,200
1,Drogskol Reaver,2x2,,205
1,Empyrial Archangel,2x2,,209
1,"Ezuri, Claw of Progress",2x2,,211
1,Firesong and Sunspeaker,2x2,,215
1,Guided Passage,2x2,,224
1,Hellkite Overlord,2x2,,225
1,Heroic Reinforcements,2x2,foil,226
1,Jeskai Ascendancy,2x2,,231
1,Kaalia of the Vast,2x2,,235
1,"Kambal, Consul of Allocation",2x2,foil,237
1,"Karador, Ghost Chieftain",2x2,,238
1,Lord of Extinction,2x2,,244
1,Magister Sphinx,2x2,,247
1,"Marchesa, the Black Rose",2x2,,248
1,"Mathas, Fiend Seeker",2x2,,252
1,The Mimeoplasm,2x2,,254
1,Mizzix of the Izmagnus,2x2,,257
1,Murkfiend Liege,2x2,,259
1,"Nicol Bolas, God-Pharaoh",2x2,,260
1,Roon of the Hidden Realm,2x2,,270
1,"Ruric Thar, the Unbowed",2x2,,271
1,"Sedris, the Traitor King",2x2,,274
1,"Tariel, Reckoner of Souls",2x2,,281
1,Tenth District Legionnaire,2x2,,283
1,Thraximundar,2x2,,287
2,"Uril, the Miststalker",2x2,,290
1,"Varina, Lich Queen",2x2,,291
1,Winged Coatl,2x2,,295
1,Zur the Enchanter,2x2,,297
1,Coldsteel Heart,2x2,,301
1,Dragon Arch,2x2,,305
1,Planar Bridge,2x2,,313
1,Pillar of the Paruns,2x2,,328
1,Cryptic Spires,2x2,,332
1,Privileged Position,2x2,,385
1,Thousand-Year Storm,2x2,,390
1,Boros Garrison,2x2,,401
1,Touch the Spirit Realm,gdy,,77
1,Academy Ruins,phed,,69
1,Arcane Signet,phed,,62
1,Blasphemous Act,phed,foil,5
1,Bloodsworn Steward,phed,,43
1,Boompile,phed,,63
1,Buried Ruin,phed,foil,23
1,Cascade Bluffs,phed,,70
1,Chance Encounter,phed,,44
1,Chandra's Ignition,phed,,45
1,Chaos Warp,phed,,46
1,Command Tower,phed,,71
1,Commander's Plate,phed,,64
1,Counterspell,phed,,33
1,Crooked Scales,phed,,65
1,"Daretti, Scrap Savant",phed,foil,6
1,Desolate Lighthouse,phed,,72
1,Embercleave,phed,,47
1,Exotic Orchard,phed,,73
1,Fabricate,phed,foil,1
1,Fiery Gambit,phed,foil,7
1,Flamekin Village,phed,,74
1,Footfall Crater,phed,,48
1,Frenetic Sliver,phed,foil,13
1,Gamble,phed,,49
1,Goblin Archaeologist,phed,foil,8
1,Goblin Engineer,phed,,50
1,Goblin Kaboomist,phed,foil,9
1,Great Furnace,phed,foil,24
1,Impulsive Maneuvers,phed,,51
1,Inventors' Fair,phed,,75
7,Island,phed,foil,31
1,Izzet Boilerworks,phed,foil,25
1,Izzet Signet,phed,foil,16
1,Karplusan Minotaur,phed,foil,10
1,"Krark, the Thumbless",phed,foil,11
1,Lightning Greaves,phed,foil,17
1,Long-Term Plans,phed,,34
1,Mind Stone,phed,foil,18
1,Mirror March,phed,,52
1,Mogg Assassin,phed,,53
8,Mountain,phed,foil,32
1,Muddle the Mixture,phed,,35
1,Myriad Landscape,phed,foil,26
1,Negate,phed,foil,2
1,"Niv-Mizzet, Parun",phed,foil,14
1,Path of Ancestry,phed,foil,27
1,Planar Chaos,phed,,54
1,Ponder,phed,,36
1,Preordain,phed,,37
1,Ral Zarek,phed,foil,15
1,Reliquary Tower,phed,,76
1,Reshape,phed,,38
1,Risky Move,phed,,55
1,Rogue's Passage,phed,foil,28
1,Sakashima the Impostor,phed,,39
1,Seize the Day,phed,,56
1,Serum Visions,phed,,40
1,Shadowspear,phed,,66
1,Shivan Reef,phed,,77
1,Slip Through Space,phed,,41
1,Sol Ring,phed,,67
1,Spark Double,phed,foil,3
1,Spinerock Knoll,phed,,78
1,Squee's Revenge,phed,,60
1,Sulfur Falls,phed,,79
1,Swiftfoot Boots,phed,foil,19
1,Sword of Vengeance,phed,foil,20
1,Talisman of Creativity,phed,,68
1,Tavern Scoundrel,phed,foil,12
1,Temple of Epiphany,phed,foil,29
1,Temple of the False God,phed,,80
1,Temur Battle Rage,phed,,57
1,The Locust God,phed,,59
1,Thought Vessel,phed,foil,21
1,Tolaria West,phed,,81
1,Training Center,phed,,82
1,Tribute Mage,phed,foil,4
1,Vandalblast,phed,,58
1,Wandering Fumarole,phed,foil,30
1,Whir of Invention,phed,,42
1,Whispersilk Cloak,phed,foil,22
1,"Yusri, Fortune's Flame",phed,,61
1,Queen Marchesa,sld,,499
2,Artillery Blast,dmu,,6
1,Benalish Sleeper,dmu,,8
2,Cleaving Skyrider,dmu,,12
1,Clockwork Drawbridge,dmu,,13
1,"Danitha, Benalia's Hope",dmu,,15
1,Destroy Evil,dmu,foil,17
1,Griffin Protector,dmu,,18
1,Join Forces,dmu,,21
1,Love Song of Night and Day,dmu,,25
2,Prayer of Binding,dmu,,28
2,Shalai's Acolyte,dmu,,33
1,Stall for Time,dmu,,34
1,Take Up the Shield,dmu,,35
1,Urza Assembles the Titans,dmu,,37
1,Wingmantle Chaplain,dmu,,39
2,Academy Wall,dmu,,41
1,Battlewing Mystic,dmu,,43
1,Combat Research,dmu,,44
1,Coral Colony,dmu,,45
1,Defiler of Dreams,dmu,,46
2,Djinn of the Fountain,dmu,,47
1,Frostfist Strider,dmu,,51
1,Haughty Djinn,dmu,,52
2,Haunting Figment,dmu,,53
1,Impede Momentum,dmu,,54
1,Impulse,dmu,,55
1,Joint Exploration,dmu,,56
1,Micromancer,dmu,,57
1,Pixie Illusionist,dmu,,61
1,Rona's Vortex,dmu,,63
1,Shore Up,dmu,,64
2,Soaring Drake,dmu,,66
1,Sphinx of Clear Skies,dmu,,67
1,Talas Lookout,dmu,,68
1,Timely Interference,dmu,,70
1,Tolarian Geyser,dmu,,71
1,Tolarian Terror,dmu,,72
1,Voda Sea Scavenger,dmu,,74
1,Volshe Tideturner,dmu,,77
1,Battle-Rage Blessing,dmu,,80
1,Battlefly Swarm,dmu,,81
2,Blight Pile,dmu,,82
1,Bone Splinters,dmu,,83
1,"Braids, Arisen Nightmare",dmu,,84
1,Braids's Frightful Return,dmu,,85
1,The Cruelty of Gix,dmu,,87
1,Defiler of Flesh,dmu,,90
1,Eerie Soultender,dmu,,92
2,Extinguish the Light,dmu,,94
1,Gibbering Barricade,dmu,,95
1,Knight of Dusk's Shadow,dmu,,96
1,Phyrexian Rager,dmu,,99
1,Phyrexian Vivisector,dmu,,100
1,Pilfer,dmu,,102
1,Sengir Connoisseur,dmu,,104
1,Sheoldred's Restoration,dmu,,108
1,Splatter Goblin,dmu,foil,109
1,Toxic Abomination,dmu,,112
1,Tribute to Urborg,dmu,,113
1,Urborg Repossession,dmu,,114
2,Writhing Necromass,dmu,,115
1,Balduvian Berserker,dmu,,116
2,Coalition Warbrute,dmu,,118
1,Defiler of Instinct,dmu,,119
2,Dragon Whelp,dmu,,120
1,Electrostatic Infantry,dmu,,122
1,Flowstone Kavu,dmu,,125
2,Goblin Picker,dmu,,128
2,Hammerhand,dmu,,129
1,Jaya's Firenado,dmu,,134
1,Lightning Strike,dmu,,137
2,Meria's Outrider,dmu,,138
1,Phoenix Chick,dmu,,140
1,Radha's Firebrand,dmu,foil,141
1,Rundvelt Hordemaster,dmu,,142
2,Smash to Dust,dmu,,144
1,Sprouting Goblin,dmu,,145
1,Temporal Firestorm,dmu,,147
1,Twinferno,dmu,,149
1,Warhost's Frenzy,dmu,,151
1,Barkweave Crusher,dmu,,154
1,Bite Down,dmu,,155
1,Bog Badger,dmu,foil,156
1,Broken Wings,dmu,,157
1,Elvish Hydromancer,dmu,,162
2,Floriferous Vinewall,dmu,,163
1,Gaea's Might,dmu,,164
1,Herd Migration,dmu,,165
1,Linebreaker Baloth,dmu,,168
3,Llanowar Loamspeaker,dmu,,170
2,Magnigoth Sentry,dmu,,172
1,Nishoba Brawler,dmu,,174
1,Nishoba Brawler,dmu,foil,174
1,Scout the Wilderness,dmu,,176
2,Slimefoot's Survey,dmu,,178
1,Strength of the Coalition,dmu,,180
1,Strength of the Coalition,dmu,foil,180
2,Sunbathing Rootwalla,dmu,,181
1,Tail Swipe,dmu,,182
1,Tear Asunder,dmu,,183
1,Territorial Maro,dmu,,184
1,Threats Undetected,dmu,,185
1,Urborg Lhurgoyf,dmu,,186
1,The Weatherseed Treaty,dmu,,188
1,Yavimaya Sojourner,dmu,,191
1,"Balmor, Battlemage Captain",dmu,,196
1,"Elas il-Kor, Sadistic Pilgrim",dmu,,198
1,"Garna, Bloodfist of Keld",dmu,,200
1,"Garna, Bloodfist of Keld",dmu,foil,200
1,"Ivy, Gleeful Spellthief",dmu,,201
1,"Jodah, the Unifier",dmu,,203
1,"Meria, Scholar of Antiquity",dmu,,206
1,"Nael, Avizoa Aeronaut",dmu,,207
1,"Najal, the Storm Runner",dmu,,208
1,"Radha, Coalition Warlord",dmu,,211
1,Ratadrabik of Urborg,dmu,,213
1,"Rith, Liberated Primeval",dmu,,214
1,Rivaz of the Claw,dmu,,215
1,"Rona, Sheoldred's Faithful",dmu,,216
1,Sol'Kanar the Tainted,dmu,,219
1,"Tatyova, Steward of Tides",dmu,,222
1,"Tori D'Avenant, Fury Rider",dmu,,223
1,Automatic Librarian,dmu,,229
1,Hero's Heirloom,dmu,,231
1,Meteorite,dmu,,235
1,Relic of Legends,dmu,,236
2,Shield-Wall Sentinel,dmu,,238
1,Vanquisher's Axe,dmu,,240
1,Walking Bulwark,dmu,,241
1,Caves of Koilos,dmu,,244
1,Contaminated Aquifer,dmu,,245
1,Crystal Grotto,dmu,,246
1,Geothermal Bog,dmu,foil,247
2,Haunted Mire,dmu,,248
1,Idyllic Beachfront,dmu,,249
1,Idyllic Beachfront,dmu,foil,249
1,Molten Tributary,dmu,,251
3,Radiant Grove,dmu,,253
2,Sacred Peaks,dmu,,254
1,Sulfurous Springs,dmu,,256
1,Tangled Islet,dmu,,258
1,Thran Portal,dmu,,259
1,Wooded Ridgeline,dmu,,260
11,Plains,dmu,,262
2,Plains,dmu,foil,262
1,Plains,dmu,,263
1,Plains,dmu,foil,263
2,Plains,dmu,,264
1,Plains,dmu,foil,264
5,Island,dmu,,265
3,Island,dmu,foil,265
3,Island,dmu,,266
1,Island,dmu,foil,266
2,Island,dmu,,267
2,Island,dmu,foil,267
10,Swamp,dmu,,268
2,Swamp,dmu,foil,268
3,Swamp,dmu,,269
2,Swamp,dmu,foil,269
3,Swamp,dmu,,270
2,Swamp,dmu,foil,270
11,Mountain,dmu,,271
2,Mountain,dmu,foil,271
4,Mountain,dmu,,272
2,Mountain,dmu,foil,272
4,Mountain,dmu,,273
2,Mountain,dmu,foil,273
6,Forest,dmu,,274
3,Forest,dmu,foil,274
1,Forest,dmu,,275
1,Forest,dmu,foil,275
2,Forest,dmu,,276
2,Forest,dmu,foil,276
1,Plains,dmu,,277
1,Island,dmu,,278
2,Swamp,dmu,,279
1,Mountain,dmu,,280
3,Forest,dmu,,281
1,Forest,dmu,foil,281
1,Cosmic Epiphany,dmu,,283
1,Tyrannical Pitlord,dmu,,284
1,Ragefire Hellkite,dmu,,285
1,Ragefire Hellkite,dmu,foil,285
1,Briar Hydra,dmu,,286
1,"Squee, Dubious Monarch",dmu,,291
1,"Aron, Benalia's Ruin",dmu,,292
1,"Balmor, Battlemage Captain",dmu,,295
1,Bortuk Bonerattle,dmu,,296
1,"Elas il-Kor, Sadistic Pilgrim",dmu,,297
1,"Garna, Bloodfist of Keld",dmu,,299
1,"Lagomos, Hand of Hatred",dmu,,304
1,"Nael, Avizoa Aeronaut",dmu,,306
1,"Nemata, Primeval Warden",dmu,,308
1,Queen Allenal of Ruadach,dmu,foil,309
1,"Rulik Mons, Warren Chief",dmu,foil,316
1,"Shanna, Purifying Blade",dmu,,317
1,Soul of Windgrace,dmu,,319
1,"Tatyova, Steward of Tides",dmu,,321
2,"Uurg, Spawn of Turg",dmu,,324
1,"Zar Ojanen, Scion of Efrava",dmu,,326
1,"Zur, Eternal Schemer",dmu,,327
1,Archangel of Wrath,dmu,,384
1,Herd Migration,dmu,foil,429
1,"Dihada, Binder of Wills",dmc,foil,1
1,Jared Carthalion,dmc,foil,2
1,"Jenson Carthalion, Druid Exile",dmc,,3
1,"Jenson Carthalion, Druid Exile",dmc,foil,3
1,"Shanid, Sleepers' Scourge",dmc,foil,4
1,"Zeriam, Golden Wind",dmc,,5
1,"Moira, Urborg Haunt",dmc,,6
1,Mana Cannons,dmc,,7
1,The Reaver Cleaver,dmc,,8
1,"Bladewing, Deathless Tyrant",dmc,,9
1,"Cadric, Soul Kindler",dmc,,10
1,Fallaji Wayfarer,dmc,,11
1,Iridian Maelstrom,dmc,,12
1,Primeval Spawn,dmc,,13
1,Two-Headed Hellkite,dmc,,14
1,Unite the Coalition,dmc,,15
1,"Verrak, Warped Sengir",dmc,,16
1,Gerrard's Hourglass Pendant,dmc,,17
1,Obsidian Obelisk,dmc,,18
1,The Peregrine Dynamo,dmc,,19
1,Tiller Engine,dmc,,20
1,Robaran Mercenaries,dmc,,22
1,Tor Wauki the Younger,dmc,foil,46
1,Activated Sleeper,dmc,,74
1,"Anafenza, Kin-Tree Spirit",dmc,,97
1,The Circle of Loyalty,dmc,,98
1,Day of Destiny,dmc,,99
1,Generous Gift,dmc,,100
1,Hero of Precinct One,dmc,,101
1,Jazal Goldmane,dmc,,102
1,"Odric, Lunarch Marshal",dmc,,103
1,Path to Exile,dmc,,104
1,"Teshar, Ancestor's Apostle",dmc,,105
1,Unbreakable Formation,dmc,,106
1,Urza's Ruinous Blast,dmc,,107
1,"Zetalpa, Primal Dawn",dmc,,108
1,Echoing Truth,dmc,,109
1,Ambition's Cost,dmc,,110
1,"Drana, Liberator of Malakir",dmc,,111
1,Hero's Downfall,dmc,,112
1,"Josu Vess, Lich Knight",dmc,,113
1,"Kothophed, Soul Hoarder",dmc,,114
1,Night's Whisper,dmc,,115
1,Painful Truths,dmc,,116
1,Read the Bones,dmc,,117
1,"Alesha, Who Smiles at Death",dmc,,118
1,Ashling the Pilgrim,dmc,,119
1,Captain Lannery Storm,dmc,,120
1,"Etali, Primal Storm",dmc,,121
1,Faithless Looting,dmc,,122
1,"Kari Zev, Skyship Raider",dmc,,123
1,"Krenko, Tin Street Kingpin",dmc,,124
1,"Neheb, Dreadhorde Champion",dmc,,125
1,Radiant Flames,dmc,,126
1,Thrill of Possibility,dmc,,127
1,Abundant Growth,dmc,,128
1,Beast Within,dmc,,129
1,Cultivate,dmc,,130
1,Explore,dmc,,131
1,Explosive Vegetation,dmc,,132
1,Farseek,dmc,,133
1,Kodama's Reach,dmc,,134
1,Migration Path,dmc,,135
1,Path to the World Tree,dmc,,136
1,Search for Tomorrow,dmc,,137
1,Abzan Charm,dmc,,138
1,"Adriana, Captain of the Guard",dmc,,139
1,"Archelos, Lagoon Mystic",dmc,,140
1,Arvad the Cursed,dmc,,141
1,"Atla Palani, Nest Tender",dmc,,142
1,Baleful Strix,dmc,,143
1,Bedevil,dmc,,144
1,"Bell Borca, Spectral Sergeant",dmc,,145
1,Chromanticore,dmc,,146
1,Coiling Oracle,dmc,,147
1,Duneblast,dmc,,148
1,Faeburrow Elder,dmc,,149
1,Fusion Elemental,dmc,,150
1,"Garna, the Bloodflame",dmc,,151
1,Glint-Eye Nephilim,dmc,,152
1,Growth Spiral,dmc,,153
1,"Illuna, Apex of Wishes",dmc,,154
1,Kaya's Wrath,dmc,,155
1,Knight of New Alara,dmc,,156
1,Lavalanche,dmc,,157
1,Maelstrom Archangel,dmc,,158
1,Maelstrom Nexus,dmc,,159
1,Merciless Eviction,dmc,,160
1,Mortify,dmc,,161
1,Naya Charm,dmc,,162
1,"Nethroi, Apex of Death",dmc,,163
1,"O-Kagachi, Vengeful Kami",dmc,,164
1,Primevals' Glorious Rebirth,dmc,,165
1,"Rienne, Angel of Rebirth",dmc,,166
1,"Selvala, Explorer Returned",dmc,,167
1,Sultai Charm,dmc,,168
1,Surrak Dragonclaw,dmc,,169
1,Sylvan Reclamation,dmc,,170
1,"Tajic, Blade of the Legion",dmc,,171
1,Terminate,dmc,,172
1,Time Wipe,dmc,,173
1,Wear // Tear,dmc,,174
1,"Xyris, the Writhing Storm",dmc,,175
1,"Zaxara, the Exemplary",dmc,,176
2,Arcane Signet,dmc,,177
1,Blackblade Reforged,dmc,,178
1,Bontu's Monument,dmc,,179
1,Coalition Relic,dmc,,180
2,Commander's Sphere,dmc,,181
2,Fellwar Stone,dmc,,182
1,Hazoret's Monument,dmc,,183
1,Hedron Archive,dmc,,184
1,Heroes' Podium,dmc,,185
1,Hero's Blade,dmc,,186
1,Honor-Worn Shaku,dmc,,187
1,Oketra's Monument,dmc,,188
1,Prophetic Prism,dmc,,189
1,Sol Ring,dmc,,190
1,Solemn Simulacrum,dmc,,191
1,Sword of the Chosen,dmc,,192
1,"Tenza, Godo's Maul",dmc,,193
1,Transguild Courier,dmc,,194
1,"Traxos, Scourge of Kroog",dmc,,195
1,Arcane Sanctum,dmc,,196
1,Bad River,dmc,,197
1,Battlefield Forge,dmc,,198
1,Bojuka Bog,dmc,,199
1,Boros Garrison,dmc,,200
1,Canopy Vista,dmc,,201
1,Cascading Cataracts,dmc,,202
1,Cinder Glade,dmc,,203
2,Command Tower,dmc,,204
1,Crumbling Necropolis,dmc,,205
1,Crystal Quarry,dmc,,206
1,Dragonskull Summit,dmc,,207
2,Evolving Wilds,dmc,,208
1,Exotic Orchard,dmc,,209
1,Flood Plain,dmc,,210
1,Foreboding Ruins,dmc,,211
1,Frontier Bivouac,dmc,,212
1,Geier Reach Sanitarium,dmc,,213
1,Grasslands,dmc,,214
1,Jungle Shrine,dmc,,215
1,Krosan Verge,dmc,,216
1,"Mikokoro, Center of the Sea",dmc,,217
1,Mobilized District,dmc,,218
1,Mountain Valley,dmc,,219
1,Murmuring Bosk,dmc,,220
1,Mystic Monastery,dmc,,221
2,Nomad Outpost,dmc,,222
1,Opulent Palace,dmc,,223
1,Orzhov Basilica,dmc,,224
1,Prairie Stream,dmc,,225
1,Rakdos Carnarium,dmc,,226
1,Reliquary Tower,dmc,,227
1,Rocky Tar Pit,dmc,,228
1,Sandsteppe Citadel,dmc,,229
1,Savage Lands,dmc,,230
1,Seaside Citadel,dmc,,231
1,Shivan Gorge,dmc,,232
1,"Shizo, Death's Storehouse",dmc,,233
2,Smoldering Marsh,dmc,,234
1,Sunken Hollow,dmc,,235
1,Temple of Malice,dmc,,236
1,Temple of Silence,dmc,,237
1,Temple of Triumph,dmc,,238
2,Terramorphic Expanse,dmc,,239
1,Tyrite Sanctum,dmc,,240
1,Lovisa Coldeyes,plist,,858
1,Jedit Ojanen of Efrava,plist,,867
1,The Mending of Dominaria,plist,,869
1,"Ertai, the Corrupted",plist,,873
1,"Prossh, Skyraider of Kher",plist,,876
1,Wall of Denial,plist,,879
1,Legacy Weapon,plist,,883
1,Scion of Draco,plist,,886
1,"Olivia, Mobilized for War",sld,,699
1,Lord of Change,40k,,24
1,Great Unclean One,40k,,35
1,Mandate of Abaddon,40k,,40
1,Plague Drone,40k,,47
1,Shard of the Void Dragon,40k,,56
1,Herald of Slaanesh,40k,,77
1,Keeper of Secrets,40k,,78
1,Old One Eye,40k,,96
1,Magnus the Red,40k,,131
1,Malanthrope,40k,,132
1,"Be'lakor, the Dark Master",40k,foil,172
1,Magus Lucea Kane,40k,foil,174
1,The Swarmlord,40k,foil,176
1,Fabricate,40k,foil,181
1,Icon of Ancestry,40k,,242
1,Mystic Forge,40k,,246
1,Sculpting Steel,40k,,247
1,Ambush Paratrooper,bro,,3
1,Calamity's Wake,bro,,4
1,Lay Down Arms,bro,,11
1,"Loran, Disciple of History",bro,foil,13
1,Phalanx Vanguard,bro,,19
2,Survivor of Korlis,bro,,28
1,Tocasia's Welcome,bro,foil,30
1,Union of the Third Path,bro,,31
1,Steel Seraph,bro,,38
1,Yotian Frontliner,bro,,42
1,Curate,bro,,44
1,Desynchronize,bro,,46
1,Fallaji Archaeologist,bro,,48
1,Koilos Roc,bro,,55
1,Lat-Nam Adept,bro,,56
2,Mightstone's Animation,bro,,58
1,Skystrike Officer,bro,,62
1,"Urza, Powerstone Prodigy",bro,,69
1,Urza's Command,bro,,70
1,Coastal Bulwark,bro,foil,76
2,Depth Charge Colossus,bro,,78
1,Hulking Metamorph,bro,,79
1,"Ashnod, Flesh Mechanist",bro,,84
1,Ashnod's Intervention,bro,,85
1,Diabolic Intent,bro,,89
1,Disfigure,bro,,91
